1293,2247,"2004-04-21","2004-03-11","Jamie Hart","Nick Scripps","","Maida Vale 4"
1294,2248,"2002-01-29","2001-12-16","George Thomas","","",""
1295,2249,"2004-08-19","0000-00-00","Paul Thomas","Paul Thomas","","Live Mix"
1296,2250,"1992-08-29","1992-08-11","Miti Adhikari","Miti Adhikari","Paul Allen","Maida Vale 4"
1297,2251,"1989-05-24","1989-05-09","Dale Griffin","Mike Robinson","","Wessex Studios, London"
1297,2252,"1995-08-27","1995-08-27","Miti","","","Reading Festival '95"
1297,2253,"2002-10-02","2002-09-08","Mike Engles","George Thomas","","Maida Vale 4"
1298,2254,"1994-06-11","0000-00-00","","","","Sweden Sound, London"
1299,2255,"1995-04-07","1995-03-16","Nick Gomm","Ralph Jordan","","Maida Vale 4"
1300,2256,"0000-00-00","2004-05-05","Jamie Hart","Jamie Hart","","Maida Vale 4"
1301,2257,"0000-00-00","2000-10-08","James Birtwistle","George Thomas","","Maida Vale 4"
1302,2258,"0000-00-00","2001-08-13","Miti Adikhari","","","Maida Vale 4"
1303,2259,"2002-10-03","2002-09-21","Mike Engles","Ralph Jordan","","Maida Vale 4"
1304,2260,"1994-04-02","1994-03-13","Mike Engles","James Birtwistle","","Maida Vale 3"
1305,2261,"1995-09-08","1995-08-20","Mike Engles","Adam Askew","","Maida Vale 3"
1306,2262,"0000-00-00","1999-09-26","Mike Engles","Jaimie Hart","","Maida Vale 4"
1306,2263,"2000-03-29","2000-03-29","Andrew Rogers","Simon Askew","","Union Chapel, London"
1306,2264,"2000-10-25","2000-10-25","Sam Cunningham","Simon Askew","","Clwb, Cardiff"
1307,2265,"1981-04-29","1981-04-22","Dale Griffin","Nick Gomm","","Langham 1"
1307,2266,"1982-09-28","1982-09-18","Dale Griffin","Mike Robinson","","Maida Vale 4"
1308,2267,"1985-12-02","1985-11-19","","","",""
1310,2268,"0000-00-00","1999-02-10","","","","Artist's own studio"
1311,2269,"1988-10-05","1988-09-25","Dale Griffin","Mike Engles","","The Hippodrome, Golders Green, London"
1312,2270,"1990-06-26","1990-05-27","Dale Griffin","Mike Engles","","Maida Vale 3"
1313,2271,"1973-07-17","1973-07-02","John Walters","Adrian Revill","","Studio T1, Transcription Service, Kensington House"
1313,2272,"1974-07-25","1974-07-13","John Walters","Unknown","","Aeolian Hall, Studio 2"
1313,2273,"1976-07-20","1976-07-06","Unknown","Unknown","","Maida Vale 4"
1314,2274,"1982-03-03","1982-02-17","Kevin Howlett","Nick Gomm","","Maida Vale 4"
1315,2275,"1987-09-22","1987-09-13","Dale Griffin","Mike Engles","Elizabeth Lewis","Unknown"
1315,2276,"1988-04-20","1988-03-08","Dale Griffin","Mike Robinson","","Maida Vale 4"
1315,2277,"1990-09-10","1990-08-12","Dale Griffin","Mike Robinson","Adam Askew","Maida Vale 3"
1316,2278,"1982-06-08","1982-05-19","Roger Pusey","Martin Colley","","Maida Vale 4"
1317,2279,"1995-11-04","1995-09-22","","","","Artist's own studio"
1318,2280,"1976-03-01","1976-02-17","Jeff Griffin","Mike Robinson","","Maida Vale 4"
1318,2281,"1976-10-12","1976-09-21","Jeff Griffin","Mike Robinson","","Maida Vale 4"
1318,2282,"1977-11-16","1977-11-09","Malcolm Brown","Nick Gomm","","Maida Vale 4"
1319,2283,"1971-11-10","1971-10-18","John Walters","Bob Conduct","","Playhouse Theatre, Northumberland Avenue"
1319,2284,"1972-06-30","1972-05-22","John Muir","Unknown","","Maida Vale 5"
1320,2285,"1981-10-12","1981-10-05","Tony Wilson","Mike Robinson","Martin Colley","Maida Vale 4"
1322,2286,"1972-11-02","1972-10-30","Bernie Andrews","Unknown","","Langham 1"
1322,2287,"1973-04-05","1973-04-02","Bernie Andrews","Unknown","","Langham 1"
1323,2288,"2001-10-02","2001-08-21","George Thomas","Guy Worth","","Maida Vale 4"
1323,2289,"2004-03-19","2004-03-19","Simon Askew","Nick Scripps","","Maida Vale 4"
1324,2290,"1993-04-24","1993-03-24","Ted De Bono","Ted/Tim Durham","","Maida Vale 4"
1324,2291,"1994-04-09","1994-03-24","James Birtwistle","Miti Adhikari","","Maida Vale 4"
1324,2292,"1995-05-27","1995-05-02","Dave Dade","BJ","","Maida Vale 4"
1324,2293,"1995-10-20","1995-10-19","","","","Glasgow '95"
1324,2294,"1998-06-03","1998-03-03","Mike Engles","Nick Fountain","","Maida Vale 4"
1324,2295,"0000-00-00","1999-12-04","Andrew Rogers","Simon Askew","","Queen Ellizabeth Hall, London"
1324,2296,"0000-00-00","2001-03-04","Mike Engles","Guy Worth","","Maida Vale 4"
1325,2297,"1990-12-08","1990-11-13","Mike Robinson","Mike Robinson","","Maida Vale 5"
1326,2298,"1972-08-04","1972-07-11","John Muir","Unknown","","Studio T1, Transcription Service, Kensington House"
1326,2299,"1974-02-07","1974-01-31","Jeff Griffin","Bill Aitken","","Langham 1"
1326,2300,"1977-05-24","1977-05-18","Malcolm Brown","Nick Gomm","","Maida Vale 4"
1328,2301,"0000-00-00","2001-02-22","Simon Askew","","",""
1329,2302,"1993-04-09","1993-03-14","Mike Engles","Chris Maclean/Me","","Maida Vale 3"
1330,2303,"1979-03-22","1979-03-14","John Sparrow","Nick Gomm","","Maida Vale 4"
1331,2304,"1980-10-14","1980-10-08","Bob Sargeant","Nick Gomm","","Maida Vale 4"
1333,2305,"1994-05-13","0000-00-00","","","","Artist's own studio"
1334,2306,"1982-04-22","1982-04-10","Dale Griffin","Phil Stannard","","Maida Vale 6"
1335,2307,"1996-04-21","1996-03-24","Mike Engles","Paul Long","","Maida Vale 3"
1335,2308,"1997-07-22","0000-00-00","","","","Artist's own studio"
1336,2309,"1993-06-12","1993-05-09","Mike Engles","M.E/George Thomas","","Maida Vale 3"
1337,2310,"1995-01-28","1994-11-22","Ted De Bono","Simon Askew","","Maida Vale 4"
1338,2311,"1990-01-09","1989-12-19","Dale Griffin","James Birtwistle","","Maida Vale 5"
1338,2312,"1990-11-24","1990-11-11","Dale Griffin","Miti Adhikari","Andrew Rogers","Maida Vale 3"
1338,2313,"1993-01-15","1992-10-08","Dale Griffin","N.Gomm/J.Leong","","Maida Vale 4"
1339,2314,"1977-10-14","1977-10-03","Malcolm Brown","Dave Dade","","Maida Vale 4"
1340,2315,"1984-01-04","1983-12-14","Roger Pusey","Harry Parker","","Maida Vale 4"
1341,2316,"1981-02-16","1981-01-26","Tony Wilson","Dave Dade","","Langham 1"
1341,2317,"1998-11-30","1998-08-30","Cunningham/Rogers","Miti","","Reading Festival"
1341,2318,"1998-12-30","1998-11-24","Miti Adhikari","George Thomas","","Maida Vale 4"
1341,2319,"1982-06-01","0000-00-00","Unknown","Unknown","","Private studio"
1342,2320,"1983-03-21","1983-03-07","Tony Wilson","Unknown","","Maida Vale 4"
1343,2321,"1972-07-11","1972-06-05","John Walters","Unknown","","Maida Vale 4"
1343,2322,"1972-12-07","1972-11-27","Bernie Andrews","Unknown","","Unknown"
1343,2323,"1973-09-20","1973-08-06","Bernie Andrews","Unknown","","Unknown"
1343,2324,"1974-01-31","1974-01-24","John Walters","Unknown","","Unknown"
1343,2325,"1974-11-07","1974-10-28","John Walters","Unknown","","Unknown"
1343,2326,"1975-11-12","1975-10-14","Unknown","Unknown","","Maida Vale 4"
1343,2327,"1976-07-23","1976-07-08","Unknown","Unknown","","Maida Vale 4"
1343,2328,"1977-04-26","1977-04-19","Jeff Griffin","Mike Robinson","","Maida Vale 4"
1344,2329,"0000-00-00","1984-03-28","Roger Pusey","Nick Gomm","","Maida Vale 5"
1344,2330,"2001-10-11","2001-10-11","Sam Cunningham","George Thomas","","Kings College"
1345,2331,"1969-08-06","1969-08-05","Pete Ritzema","Mike Harding","","Maida Vale 5"
1346,2332,"1979-07-18","1979-07-11","Trevor Dunn","Nick Gomm","","Maida Vale 4"
1347,2333,"1973-08-30","1973-08-20","Bernie Andrews","Unknown","","Langham 1"
1348,2334,"1974-12-03","1974-11-18","John Walters","Unknown","","Maida Vale 4"
1349,2335,"1996-10-12","1996-09-22","Alison Howe","Mike Engles","","Maida Vale 4"
1350,2336,"2002-06-04","2002-05-03","Steve Albini","","",""
1350,2337,"2002-07-04","2002-07-04","Andy Rogers","George Thomas","","Peel Acres"
1350,2338,"2003-01-09","2002-12-05","Louise Kattenhorn","Simon Askew","","Maida Vale 4"
1350,2339,"2003-05-01","2003-05-04","Louise Kattenhorn","George Thomas","","Peel Acres"
1350,2340,"2003-10-29","2003-10-29","Sam/Andy","Miti Adhikari","","Old Market"
1350,2341,"2004-06-10","2004-06-10","Louise Kattenhorn","Andy Rogers","","Peel Acres"
1351,2342,"1989-11-22","1989-10-26","Dale Griffin","Ted De Bono","","Maida Vale 4/5"
1351,2343,"1990-11-03","1990-10-21","Dale Griffin","Mike Engles","Fred Kay","Maida Vale 3"
1351,2344,"1991-11-03","1991-09-03","Dale Griffin","Mike Engles","Tim Durham","Maida Vale 5"
1352,2345,"1988-05-25","1988-05-17","Mike Robinson","Mike Robinson","","Unknown"
1352,2346,"1989-06-19","1989-05-30","Dale Griffin","Mike Robinson","","Maida Vale 3"
1353,2347,"1980-06-19","1980-05-20","Bob Sargeant","Mike Robinson","","Maida Vale 4"
1354,2348,"1979-12-17","1979-11-28","Trevor Dann","Nick Gomm","","Maida Vale 4"
1355,2349,"1998-02-04","1997-12-21","Mike Engles","Ralph Jordan","","Maida Vale 4"
1355,2350,"0000-00-00","2000-09-10","Mike Engles","","","Maida Vale 3"
1357,2351,"0000-00-00","1999-02-09","Mike Robinson","Nick Fountain","","Maida Vale 4"
1358,2352,"0000-00-00","2004-06-17","Simon Askew","Nick Fountain","","Maida Vale 4"
1360,2353,"0000-00-00","1989-11-05","Dale Griffin","Mike Engles","",""
1359,2354,"1996-03-16","1996-03-03","Mike Engles","Ralph Jordan","","Maida Vale 3"
1361,2355,"1995-12-15","1995-11-12","Mike Engles","Nick King","","Maida Vale 3"
1362,2356,"1981-08-06","1981-08-01","Dale Griffin","Mike Robinson","","Maida Vale 4"
1363,2357,"1997-04-15","1997-03-11","Dave Dade","Jonathan Leong","","Maida Vale 4"
1363,2358,"1996-03-18","0000-00-00","Phil Ross","C.Lee","Peel/Radcliffe","Manchester 3"
1364,2359,"2003-04-23","2003-03-13","Louise Kattenhorn","Simon Askew","","Maida Vale 4"
1364,2360,"0000-00-00","2004-04-29","Simon Askew","George Thomas","","Maida Vale 4"
1365,2361,"2003-07-17","2003-06-04","Simon Askew","Jamie","","Maida Vale 4"
1366,2362,"1983-05-05","1983-04-27","Roger Pusey","Nick Gomm","","Maida Vale 4"
1367,2363,"1993-03-12","1993-02-09","Mike Robinson","M R/Miti Adhikari","","Maida Vale 4"
1368,2364,"1975-01-13","1974-12-30","John Walters","Unknown","","Unknown"
1369,2365,"1997-04-09","1997-03-18","Mike Robinson","Lisa Softley","","Maida Vale 4"
1370,2366,"1991-08-03","1991-06-18","Mike Robinson","Mike Robinson","","Maida Vale 5"
1371,2367,"1984-02-13","1984-02-01","Dale Griffin","Nick Gomm","","Maida Vale 4"
1371,2368,"1984-11-28","1984-11-20","Dale Griffin","Mike Robinson","","Maida Vale 5"
1372,2369,"0000-00-00","1999-01-31","Mike Engles","Kevin Rumble","","Maida Vale 3"
1372,2370,"0000-00-00","1999-10-25","Andrew Rogers","Simon Askew","","Pickett,Liver"
1373,2371,"1980-10-30","1980-10-21","John Sparrow","Mike Robinson","","Maida Vale 4"
1373,2372,"1981-08-10","1981-08-03","Tony Wilson","Dave Dade","","Maida Vale 4"
1374,2373,"1993-09-10","1993-08-05","Nick Gomm","S V","","Maida Vale 4"
1374,2374,"1994-07-01","1994-06-25","Transcription","","","Glastonbury Festival"
1374,2375,"0000-00-00","1999-04-24","Chris Lycett","Mike Walters","","Queen Ellizabeth Hall, London"
1374,2376,"2004-07-28","2004-07-28","Andy Rogers","Nick Fountain","","Maida Vale 4"
1374,2377,"1996-04-12","0000-00-00","","","","Sound City Leeds"
1375,2378,"1983-07-18","1983-06-20","Tony Wilson","Martin Colley","","Maida Vale 4"
1376,2379,"1979-09-03","1979-08-20","Tony Wilson","Dave Dade","","Maida Vale 4"
1376,2380,"1980-04-21","1980-04-14","Tony Wilson","Dave Dade","","Maida Vale 4"
1376,2381,"1980-10-06","1980-09-29","Tony Wilson","Dave Dade","","Maida Vale 4"
1376,2382,"1983-02-21","1983-01-29","Dale Griffin","Harry Parker","Martin Colley","Maida Vale 4"
1377,2383,"1973-07-03","0000-00-00","Unknown","Unknown","","Artist's own studio"
1378,2384,"1969-07-02","1969-07-01","Pete Ritzema","Unknown","","Unknown"
1379,2385,"1980-09-16","1980-09-09","John Sparrow","Mike Robinson","","Maida Vale 4"
1379,2386,"1981-06-24","1981-06-17","Chris Lycett","Nick Gomm","","Langham 1"
1380,2387,"1987-12-01","1987-11-24","Dale Griffin","Mike Robinson","Martin Colley","Unknown"
1380,2388,"1988-08-15","1988-08-02","Mike Robinson","Mike Robinson","","Maida Vale 4"
1381,2389,"2002-06-05","2002-06-05","Simon Askew","","","Maida Vale 4"
1381,2390,"0000-00-00","2004-09-29","Rupert Flindt","Jerry Smith","","Maida Vale 4"
1382,2391,"2002-10-30","2002-10-30","Sam Cunningham","Miti Adhikari","","Boat Club"
1383,2392,"0000-00-00","1999-10-24","Martyn Parker","","","Maida Vale 3"
1384,2393,"0000-00-00","0000-00-00","","","",""
1385,2394,"1993-11-27","1993-11-04","Paul Long","Chris Maclean","","Maida Vale 4"
1385,2395,"1994-07-29","1994-06-05","Mike Engles","Nick Fountain","","Maida Vale 3"
1386,2396,"1995-07-07","1995-06-11","Mike Engles","Nick Scripps","","Maida Vale 3"
1387,2397,"1972-05-26","1972-05-02","John Muir","John White","Mike Engles","Studio T1, Transcription Service, Kensington House"
1388,2398,"1982-12-09","1982-11-28","Unknown","Unknown","","Artist's own studio"
1389,2399,"1982-08-03","1982-07-19","Tony Wilson","Dave Dade","","Unknown"
1390,2400,"1989-08-17","1989-07-23","John Walters","Miti Adhikari","","Maida Vale 5"
1391,2401,"1997-04-17","0000-00-00","","","","Artist's own studio"
1392,2402,"1995-11-17","1995-11-05","Mike Engles","Nick King","","Maida Vale 3"
1393,2403,"2001-12-13","0000-00-00","","","","Artist's own studio"
1394,2404,"1984-02-23","1984-02-14","Mark Radcliffe","Ted De Bono","","Maida Vale 5"
1395,2405,"1984-06-18","1984-06-09","Dale Griffin","Martin Colley","","Maida Vale 5"
1396,2406,"0000-00-00","2000-04-09","Andy Rogers","","","Camber Sands"
1397,2407,"1992-03-21","1992-01-05","Dale Griffin","Mike Engles","Ralph Jordan","Maida Vale 3"
1398,2408,"1992-09-05","1992-08-19","Nick Gomm","P.Long/N.Gomm","","Maida Vale 3"
1398,2409,"1995-05-12","1995-03-14","Adam Askew","Julian Markham","","Maida Vale 4"
1399,2410,"1990-09-27","1990-08-26","Dale Griffin","Miti Adhikari","Fred Kay","Maida Vale 3"
1399,2411,"1991-10-27","1991-09-10","Peter Watts","Mike Engles","Andy Meeson","Maida Vale 5"
1400,2412,"2002-11-07","2002-10-16","Jerry Smith","Guy Worth","","Maida Vale 4"
1401,2413,"1984-11-29","1984-11-17","Dale Griffin","Martin Colley","","Maida Vale 4"
1402,2414,"1991-07-13","1991-05-19","Dale Griffin","Mike Engles","Gary Parker","Maida Vale 3"
1404,2415,"1969-04-02","1969-03-26","Unknown","Unknown","","Studio S1, Sub-Basement, Broadcasting House"
1404,2416,"1969-07-30","1969-07-29","Unknown","Unknown","","Unknown"
1405,2417,"1978-02-15","1978-02-08","Malcolm Brown","Nick Gomm","","Maida Vale 4"
1405,2418,"1978-07-31","1978-07-19","Bob Sargeant","Nick Gomm","","Maida Vale 4"
1405,2419,"1979-04-17","1979-04-10","Trevor Dann","Mike Robinson","","Maida Vale 6"
1406,2420,"1973-02-27","1973-02-12","John Walters","Unknown","","Studio T1, Transcription Service, Kensington House"
1407,2421,"1978-11-28","1978-11-20","Tony Wilson","Dave Dade","","Maida Vale 4"
1408,2422,"1987-08-05","1987-07-28","Dale Griffin","Mike Robinson","Simon Clifford","Unknown"
1409,2423,"0000-00-00","1971-06-07","","","",""
1410,2424,"1980-03-31","1980-03-19","John Etchells","Nick Gomm","","Maida Vale 4"
1411,2425,"1992-07-10","1992-06-23","Mike Robinson","Mike Robinson","","Maida Vale 4"
1411,2426,"1993-03-19","1992-12-14","Mike Robinson","M Robinson/James","","Brixton Academy"
1411,2427,"1993-02-19","1992-12-15","James Birtwistle","Jb/Ralph Jordan","","Maida Vale 4"
1411,2428,"1994-02-26","1994-02-11","James Birtwistle","Paul Allen","","Maida Vale 5"
1411,2429,"1995-08-27","1995-08-27","Miti","","","Reading Festival '95"
1411,2430,"1997-08-21","1997-08-21","Adam Askew","Kevin Rumble","","Maida Vale 4"
1411,2431,"0000-00-00","1999-08-31","Andrew Rogers","Simon Askew","","Maida Vale 3"
1412,2432,"1971-12-22","1971-11-30","John Walters","Bob Conduct","","Maida Vale 4"
1413,2433,"1978-07-10","1978-07-05","Bob Sargeant","Nick Gomm","","Maida Vale 4"
1413,2434,"1979-03-07","1979-02-28","John Sparrow","Nick Gomm","","Maida Vale 4"
1414,2435,"2003-01-29","2003-01-10","Louise Kattenhorn","","","Artist's own studio"
1415,2436,"0000-00-00","2000-04-19","Simon Askew","Steve Bridges","","Maida Vale 4"
1416,2437,"1989-08-07","1989-06-27","Dale Griffin","Mike Engles","","Eden Sound, London"
1417,2438,"1988-07-25","1988-07-10","Dale Griffin","Mike Engles","","Maida Vale 5"
1418,2439,"1984-08-23","1984-08-15","John Owen Williams","Nick Gomm","","Maida Vale 5"
1419,2440,"1997-09-09","1997-08-19","Adam Askew","Barry Jordan","","Maida Vale 4"
1420,2441,"2000-03-12","2000-02-13","Mike Engles","Nick Fountain","","Maida Vale 3"
1420,2442,"0000-00-00","2002-03-24","Mike Engles","Nick Scripps","","Maida Vale 4"
1420,2443,"0000-00-00","2004-04-15","Simon Askew","Nick Fountain","","Maida Vale 4"
1421,2444,"1982-11-23","1982-11-10","Roger Pusey","Unknown","","Unknown"
1421,2445,"1983-07-28","1983-07-16","Dale Griffin","Mike Robinson","","Maida Vale 4"
1421,2446,"1984-04-16","1984-04-04","Paul Smith","Nick Gomm","","Maida Vale 5"
1422,2447,"1994-04-01","1994-02-20","Mike Engles","Lisa Softley","","Maida Vale 3"
1422,2448,"1995-08-11","1995-07-23","Mike Engles","Tony Baker","","Maida Vale 3"
1423,2449,"2002-10-10","2002-10-02","Miti Adhikari","Guy Worth","","Maida Vale 4"
1424,2450,"0000-00-00","1975-09-18","","","",""
1425,2451,"0000-00-00","1985-08-03","","","",""
1426,2452,"1980-10-27","1980-10-14","John Sparrow","Mike Robinson","","Maida Vale 4"
1427,2453,"1973-07-24","1973-07-09","John Walters","Unknown","","Studio T1, Transcription Service, Kensington House"
1427,2454,"1974-03-05","1974-02-18","Tony Wilson","Unknown","","Studio T1, Transcription Service, Kensington House"
1427,2455,"1974-09-03","1974-08-19","Tony Wilson","Unknown","","Studio T1, Transcription Service, Kensington House"
1427,2456,"1977-04-21","1977-04-13","Unknown","Nick Gomm","","Maida Vale 4"
1427,2457,"1979-09-24","1979-09-12","John Etchells","Nick Gomm","","Maida Vale 4"
1428,2458,"1973-06-14","1973-06-11","Bernie Andrews","Unknown","","Langham 1"
1428,2459,"1973-11-22","1973-11-12","Bernie Andrews","Unknown","","Langham 1"
1429,2460,"1988-11-21","1988-11-13","Dale Griffin","James Birtwistle","","The Hippodrome, Golders Green, London"
1430,2461,"1972-11-21","1972-10-24","Unknown","Bob Conduct","","Unknown"
1430,2462,"1974-03-12","1974-02-12","Unknown","Unknown","","Langham 1"
1431,2463,"1992-08-07","1992-07-21","Ted De Bono","Paul Allen","Ted De Bono","Maida Vale 4"
1431,2464,"1994-07-02","1994-05-22","Mike Engles","Tim Durham","","Maida Vale 3"
1431,2465,"1996-07-14","1996-05-26","Mike Engles","Paul Long","","Maida Vale 3"
1432,2466,"1974-05-16","1974-05-07","Unknown","Bob Conduct","","Langham 1"
1433,2467,"2004-06-23","2004-06-17","Andy Rogers","George Thomas","","Sonar, Barcelona, Spain"
1434,2468,"0000-00-00","2000-06-28","Miti Adhikari","","","Maida Vale 4"
1435,2469,"1977-10-10","1977-09-28","Dave Price","Nick Gomm","","Maida Vale 4"
1436,2470,"2003-10-23","2003-08-12","Miti","Guy Worth","","Maida Vale 4"
1437,2471,"1981-09-15","1981-09-09","Dale Griffin","Nick Gomm","","Maida Vale 4"
1438,2472,"1985-08-21","1985-08-11","Dale Griffin","Mike Robinson","","Maida Vale 5"
1438,2473,"1986-05-06","1986-04-27","Dale Griffin","Mike Engles","Tim Durham","Maida Vale 5"
1439,2474,"1979-12-17","1979-12-10","Tony Wilson","Dave Dade","","Maida Vale 4"
1440,2475,"0000-00-00","1999-04-04","Mike Engles","Simon Askew","","Maida Vale 3"
1441,2476,"0000-00-00","0000-00-00","","","","Artist's own studio"
1442,2477,"2002-02-07","2002-01-27","Mike Engles","","","Maida Vale 4"
1443,2478,"1967-10-01","1967-09-25","Peter Harwood","Bernie Andrews","","Playhouse Theatre, Northumberland Avenue"
1443,2479,"1967-12-31","1967-12-20","Bernie Andrews","Unknown","","Maida Vale 4"
1443,2480,"1968-08-11","1968-06-25","Bernie Andrews","Dave Tate","","201 Piccadilly, Studio 1"
1443,2481,"1968-12-15","1968-12-02","Bernie Andrews","Unknown","","Maida Vale 4"
1443,2482,"1969-05-14","1969-05-12","Pete Ritzema","Chris Lycett","Allen Harris","Paris Cinema, Lower Regent Street"
1443,2483,"1970-07-19","1970-07-16","Jeff Griffin","Unknown","",""
1444,2484,"1982-01-18","1982-01-04","Tony Wilson","Dave Dade","","Maida Vale 4"
1444,2485,"1982-11-16","1982-10-25","Tony Wilson","Dave Dade","","Maida Vale 4"
1444,2486,"1983-08-23","1983-08-13","Dale Griffin","Martin Colley","","Unknown"
1444,2487,"1984-05-08","1984-04-25","Paul Smith","Nick Gomm","","Maida Vale 5"
1445,2488,"1995-04-08","1995-02-24","Gregor Reid","","","BH Glasgow"
1446,2489,"1979-11-26","1979-11-14","Bob Sargeant","Nick Gomm","","Maida Vale 4"
1446,2490,"1980-06-05","1980-05-27","Bob Sargeant","Mike Robinson","","Maida Vale 4"
1447,2491,"1984-07-03","1984-06-23","Dale Griffin","Martin Colley","","Maida Vale 5"
1447,2492,"1985-05-01","1985-04-16","Andre Jacquemin","Unknown","","Maida Vale 5"
1448,2493,"1991-05-25","1991-04-28","Dale Griffin","Mike Engles","Dave Mccarthy","Maida Vale 3"
1448,2494,"1993-05-01","1993-03-30","Simon Askew","Simon Askew","","Maida Vale 4"
1449,2495,"1988-05-16","1988-05-03","Mike Robinson","Mike Robinson","","Maida Vale 4"
1449,2496,"1988-10-18","1988-10-09","Dale Griffin","James Birtwistle","","The Hippodrome, Golders Green, London"
1449,2497,"1989-05-02","1989-04-16","Dale Griffin","Mike Walter","","Maida Vale 3"
1449,2498,"0000-00-00","1990-06-11","Pixies","Guy Fixsen","","Protocol"
1449,2499,"1991-08-04","1991-06-23","Dale Griffin","James Birtwistle","Paul Roberts","Maida Vale 3"
1450,2500,"1991-11-03","1991-10-29","Mike Robinson","Mike Robinson","James Birwistle","Maida Vale 4"
1450,2501,"1992-10-23","1992-09-22","Nick Gomm","N.Gomm/J.Leont","","Maida Vale 4"
1450,2502,"1993-03-12","1993-03-02","Mike Robinson","Mr/Ralph Jordan","","Maida Vale 4"
1450,2503,"1996-09-21","1996-09-05","Alison Howe","Nick Fountain","","Peel Acres"
1450,2504,"1998-09-23","1998-09-23","Andrew Rogers","Simon Askew","","Maida Vale 4"
1450,2505,"1999-04-01","1999-04-01","Sam Cunninghham","","","Improv Theatr"
1450,2506,"2000-10-26","2000-10-26","Sam Cunningham","Miti Adhikari","","Coal Exchange"
1450,2507,"0000-00-00","2000-11-10","Simon Askew","","","Maida Vale 4"
1450,2508,"2001-09-06","0000-00-00","Sam Cunningham","Miti Adhikhari","","Reading Festival"
1452,2509,"1998-01-08","1997-12-09","Adam Askew","Lisa Softley","","Maida Vale 4"
1452,2510,"1998-06-30","1998-06-20","Andrew Rogers","Simon Askew","","Queen Ellizabeth Hall, London"
1452,2511,"2003-10-16","2003-10-01","Ed Handley, Andy Turn","","","Artist's own studio"
1452,2512,"0000-00-00","0000-00-00","","","","Artist's own studio"
1453,2513,"1981-12-02","1981-11-23","Tony Wilson","Dave Dade","","Maida Vale 4"
1454,2514,"1972-02-01","1972-01-24","John Walters","Bob Conduct","Nick Gomm","Playhouse Theatre, Northumberland Avenue"
1454,2515,"1972-06-06","1972-04-24","Bob Conduct?","John Walters","Pete Dauncey","Studio T1, Transcription Service, Kensington House"
1454,2516,"1972-11-30","1972-11-27","Bernie Andrews","Unknown","","Langham 1"
1455,2517,"1988-03-02","1988-02-16","Dale Griffin","Martin Colley","","Maida Vale 4"
1455,2518,"1991-01-27","1991-01-06","Dale Griffin","Mike Engles","Fred Kay","Maida Vale 3"
1456,2519,"1972-08-08","1972-07-24","John Walters","Unknown","","Playhouse Theatre, Northumberland Avenue"
1456,2520,"1973-03-12","1973-02-28","Pete Ritzema","Unknown","","Langham 1"
1456,2521,"1973-11-06","1973-10-15","John Walters","Unknown","","Studio T1, Transcription Service, Kensington House"
1457,2522,"1994-09-16","1994-07-14","Nick Gomm","Paul Allen","","Maida Vale 4"
1458,2523,"1982-01-28","1982-01-13","Kevin Howlett","Nick Gomm","","Maida Vale 4"
1458,2524,"1983-06-23","1983-06-15","Roger Pusey","Nick Gomm","","Maida Vale 4"
1458,2525,"1984-01-18","1984-01-11","Roger Pusey","Nick Gomm","","Maida Vale 4"
1459,2526,"1989-05-25","1989-04-30","Dale Griffin","Mike Engles","","Maida Vale 3"
1460,2527,"1998-06-02","1998-04-26","Mike Engles","Simon Askew","","Maida Vale 4"
1460,2528,"1998-06-30","1998-06-20","Andrew Rogers","Simon Askew","","Queen Ellizabeth Hall, London"
1460,2529,"0000-00-00","1999-09-01","James Birtwistle","","","Maida Vale 4"
1460,2530,"2000-05-23","2000-05-23","Andy Rogers","","","Birmingham"
1460,2531,"0000-00-00","2000-05-24","Andy Rogers","","","Birmingham"
1461,2532,"1976-09-14","1976-08-31","Tony Wilson","Mike Robinson","","Maida Vale 4"
1461,2533,"1977-02-28","1977-01-24","Tony Wilson","Dave Dade","","Maida Vale 4"
1462,2534,"0000-00-00","2000-02-23","James Birtwistle","Paul Noble","","Maida Vale 4"
1463,2535,"1994-05-14","1994-04-17","Mike Engles","Chris Mclean","","Maida Vale 3"
1465,2536,"1979-07-30","1979-07-23","Tony Wilson","Dave Dade","","Maida Vale 4"
1466,2537,"1997-07-31","1997-07-08","Mike Robinson","Kevin Rumble","","Maida Vale 4"
1467,2538,"1992-11-13","1992-10-06","Miti Admikari","P.Long/Miti","","Maida Vale 4"
1467,2539,"1993-07-02","1993-05-26","Ted De Bono","Ted/J Leong","","Maida Vale 4"
1468,2540,"0000-00-00","2004-09-23","Jamie Hart","Sara Carter","","Maida Vale 4"
1469,2541,"1998-02-10","1998-01-18","Mike Engles","Kevin Rumble","","Maida Vale 4"
1470,2542,"1992-09-25","1992-09-11","James Birtwistle","James Birtwistle","Kevin Rumble","Maida Vale 4"
1470,2543,"1995-05-06","1995-04-02","Mike Robinson","Paul Long","","Maida Vale 4"
1471,2544,"1981-07-25","1981-07-15","Chris Lycett","Nick Gomm","","Maida Vale 4"
1472,2545,"0000-00-00","1999-09-07","Mike Robinson","Jerry Smith","","Maida Vale 5"
1472,2546,"1997-07-15","0000-00-00","","","","Artist's own studio"
1473,2547,"1986-06-30","1986-06-17","Dale Griffin","Ted De Bono","Miti Adhikari","Maida Vale 4"
