artist_id	year	chart_position	track_title	folder	isrc	file	id	url_key
1661	2000	19	Prayer To God	2000	noisrc	shellac_PrayertoGod.aiff	998	br25c
1675	2000	47	Svefn G Englar	2000	GB-DCA-99-00067	sigur_ros_Svefn-G-Englar.aiff	999	whn8r
1680	1982	32	Someone Somewhere (In Summertime)	1982	GB-AAA-01-00594	Simple Minds - Promised You A Micacle.aiff	1000	9zqvh
1680	1982	30	Promised You A Miracle	1982	GB-AAA-02-00607	Simple Minds - Promised You A Micacle.aiff	1001	dg54z
1680	1982	45	Glittering Prize	1982	GB-AAA-02-00611	Simple Minds - Glittering Prize.aiff	1002	6j8cg
1682	1979	35	Icon	1979	noisrc	Siouxsie & the Banshees - Icon.aiff	1003	xfvrj
1682	1979	44	Playground Twist	1979	noisrc	Siouxsie & the Banshees - Playground Twist.aiff	1004	pb4hf
1682	1981	49	Switch	1978	noisrc	Siouxsie & The Banshees - Switch.aiff	1005	3wczb
1682	1978	41	Switch	1978	noisrc	Siouxsie & The Banshees - Switch.aiff	1006	m9rgw
1682	1978	22	Hong Kong Garden	1978	GB-AKW-81-01058	Siouxsie & The Banshees - Hong Kong Garden.aiff	1007	2dhj9
1682	1982	49	Melt	1982	noisrc	Siouxsie & the Banshees - Melt!.aiff	1008	n6zfd
1682	1983	20	Dear Prudence	1983	GB-AKW-83-01002	Siouxsie and the Banshees - Dear Prudence.aiff	1009	qxgb6
1682	1980	37	Jigsaw Feeling	1978	noisrc	Siouxsie & The Banshees - Jigsaw Feeling.aiff	1010	5pjwx
1682	1985	54	Cities In Dust	1985	GB-AKW-85-01058	Siouxsie_Cities In Dust.aiff	1011	83f9p
1682	1978	43	Jigsaw Feeling	1978	noisrc	Siouxsie & The Banshees - Jigsaw Feeling.aiff	1012	vmbd3
1682	1978	42	Mirage	1978	noisrc	Siouxsie & The Banshees - Mirage.aiff	1013	42w6m
1682	1979	42	Jigsaw Feeling	1978	noisrc	Siouxsie & The Banshees - Jigsaw Feeling.aiff	1014	cn9x2
1682	1979	38	Switch	1978	noisrc	Siouxsie & The Banshees - Switch.aiff	1015	rqdpn
1682	1979	46	Helter Skelter	1978	noisrc	Siouxsie & The Banshees - Helter Skelter.aiff	1016	h563q
1682	1981	40	Icon	1979	noisrc	Siouxsie & the Banshees - Icon.aiff	1017	z8xm5
1682	1981	37	Israel	1981	GB-AKW-81-01062		1018	g43nv
1682	1982	23	Slow Dive	1982	noisrc	Siouxsie & the Banshees - Slowdive.aiff	1019	jcmq4
1682	1979	21	Love In A Void	1979	noisrc	Siouxsie & The Banshees - Love In A Void.aiff	1020	fr25c
1682	1982	16	Fireworks	1982	noisrc	siouxsie_fireworks.AIF	1021	bhn8r
1682	1981	35	Jigsaw Feeling	1978	noisrc	Siouxsie & The Banshees - Jigsaw Feeling.aiff	1022	wzqvh
1682	1978	50	Metal Postcard	1978	noisrc	Siouxsie & The Banshees - Metal Postcard (Mitageis	1023	9g54z
1682	1981	60	Hong Kong Garden	1978	GB-AKW-81-01058	Siouxsie & The Banshees - Hong Kong Garden.aiff	1024	dj8cg
1682	1978	38	Overground	1978	noisrc	Siouxsie & The Banshees - Overground.aiff	1025	6fvrj
1682	1979	48	Hong Kong Garden	1978	GB-AKW-81-01058	Siouxsie & The Banshees - Hong Kong Garden.aiff	1026	xb4hf
1682	1980	51	Love In A Void	1979	noisrc	Siouxsie & The Banshees - Love In A Void.aiff	1027	pwczb
1682	1980	47	Hong Kong Garden	1978	GB-AKW-81-01058	Siouxsie & the Banshees - Icon.aiff	1028	39rgw
1682	1978	34	Helter Skelter	1978	noisrc	Siouxsie & The Banshees - Helter Skelter.aiff	1029	mdhj9
1682	1980	45	Icon	1979	noisrc	Siouxsie & the Banshees - Icon.aiff	1030	26zfd
1682	1980	44	Switch	1978	noisrc	Siouxsie & The Banshees - Switch.aiff	1031	nxgb6
1682	1982	15	Israel	1981	GB-AKW-81-01062	Siouxie and the Banshees -  Israel.aiff	1032	qpjwx
1682	1982	39	Jigsaw Feeling	1978	noisrc	Siouxsie & The Banshees - Jigsaw Feeling.aiff	1033	53f9p
1682	1982	42	Switch	1978	noisrc	Simths_TheBoyWithTheThornInHisSide.aiff	1034	8mbd3
1682	1982	45	Icon	1979	noisrc	Siouxsie & the Banshees - Icon.aiff	1035	v2w6m
1683	1984	8	Walk Away	1984	noisrc	Sisters Of Mercy - Walk Away.aiff	1036	4n9x2
1683	1985	36	Marian	1985	noisrc	Sisters of Mercy_Marian (Version).aiff	1037	cqdpn
1683	1983	19	Temple Of Love	1983	noisrc	Sisters of Mercy - Temple Of Love (Extended Versio	1038	r563q
1683	1985	43	Some Kind Of Stranger	1985	noisrc	SistersofMercy_SomeKindOfStranger.aiff	1039	h8xm5
1683	1983	27	Alice	1983	noisrc	Sisters of Mercy - Alice.aiff	1040	zvp28
1683	1984	15	Emma	1984	noisrc		1041	gcmq4
1684	1999	43	Helden	1999	noisrc		1042	jr25c
1688	1979	37	Into The Valley	1979	GB-AAA-79-00145	Skids - Into The Valley.aiff	1043	fhn8r
1698	1994	20	Delicious	1994	GB-ARL-94-00073	sleeper_Delicious.aiff	1044	bzqvh
1698	1994	48	Swallow	1994	GB-ARL-94-00399		1045	wg54z
1699	1991	23	Good Morning, Captain	1991	noisrc		1046	9j8cg
1701	1991	20	Catch The Breeze	1991	noisrc	Slowdive_CatchTheBreeze.aiff	1047	dfvrj
1704	2004	5	Leave You Wanting More	2004	GB-CGR-04-00002	slutsoftrust_LeaveUWantingMore.aiff	1048	6b4hf
1704	2003	16	Piece O' You	2003	GB-CGR-03-00000	slutsoftrust_PieceOYou.aiff	1049	xwczb
1708	1991	27	Siva	1991	US-VI2-91-00018	SmashingPumpkins_Siva.aiff	1050	p9rgw
1711	2000	40	Dress Sexy At My Funeral	2000	GB-CEL-00-00121		1051	3dhj9
1711	1999	35	Cold Blooded Old Times	1999	GB-CEL-02-00183	smog_ColdBlooded.aiff	1052	m6zfd
1715	1989	44	Not Listening	1989	noisrc	Snuff_NoListening.aiff	1053	2xgb6
1717	1998	45	Turnstile	1998	noisrc		1054	npjwx
1721	1995	39	Not Here	1995	GB-AHJ-96-00077		1055	q3f9p
1723	1998	23	One Louder Solex	1998	noisrc	solex_OneLouderSolex_98.aiff	1056	5mbd3
1723	1998	19	Solex All Lickety Spit	1998	noisrc		1057	82w6m
1726	1999	16	Do You Even Know Who You Are?	1999	noisrc		1058	vn9x2
1727	1990	40	Kool Thing	1990	noisrc	SonicYOuth_KoolThing.aiff	1059	4qdpn
1727	1987	37	(I Got A) Catholic Block	1987	noisrc	sonicyouth_catholicblock.aiff	1060	c563q
1727	1992	17	Sugar Kane	1992	DK-AAM-95-00312	sonicyouth_SugarKane.aiff	1061	r8xm5
1727	1992	23	100%	1992	noisrc	sonicyouth_100%.aiff	1062	hvp28
1727	1992	26	Theresa's Sound World	1992	noisrc	sonicyouth_TheresasSoundWorld.aiff	1063	z43nv
1727	1987	13	Schizophrenia	1987	noisrc	sonicyouth_schizophrenia.aiff	1064	gr25c
1727	1988	29	Silver Rocket	1988	noisrc	SonicYouth-Silver Rocket.aiff	1065	jhn8r
1727	1994	47	Superstar	1994	US-AM1-94-00323	sonicyouth_100%.aiff	1066	fzqvh
1727	1992	7	Youth Against Fascism	1992	noisrc	sonicyouth_Against Facism.aiff	1067	bg54z
1727	1988	19	Teenage Riot	1988	noisrc	SonicYouth-Teen Age Riot.aiff	1068	wj8cg
1727	1990	5	Tunic (Song For Karen)	1990	noisrc	SonicYouth_Tunic(SongForKaren).aiff	1069	9fvrj
1728	2004	7	Johnny Cash	2004	GB-CEL-03-00387	sonsanddaughters_JohnnyCash.aiff	1070	db4hf
1730	1983	37	Television/Satellite	1983	noisrc	Sophie&PeterJohnson-Television-Satellite.aiff	1071	6wczb
1732	1996	44	Sore Loser	1996	noisrc		1072	x9rgw
1737	1986	25	Whole Wide World	1986	noisrc	The Soup Dragons - Whole Wide World.aiff	1073	pdhj9
1737	1986	17	Hang Ten!	1986	noisrc	soupdragons_hangten.aiff	1074	36zfd
1741	1989	33	Hypnotised	1989	noisrc	Spacemen3_Hypnotized.aiff	1075	mxgb6
1743	1995	32	Bugs	1995	noisrc		1076	2pjwx
1745	1984	41	Free Nelson Mandela	1984	noisrc / 70thremake	Special AKA - Nelson Mandela.aiff	1077	n3f9p
1745	1979	7	Gangsters	1979	GB-AYK-79-00005	Specials - Gangsters.aiff	1078	qmbd3
1746	1980	32	Gangsters	1979	GB-AYK-79-00005	The Special AKA - Gangsters.aiff	1079	52w6m
1746	1981	57	Gangsters	1979	GB-AYK-79-00005	The Special AKA - Gangsters.aiff	1080	8n9x2
1746	1979	36	Too Much Too Young	1979	GB-AYK-79-00055	Specials - Too Much Too Young.aiff	1081	vqdpn
1746	1981	21	Ghost Town	1981	GB-AYK-81-00051	The Specials - Ghost town.aiff	1082	4563q
1746	1982	43	Ghost Town	1981	GB-AYK-81-00051	The Specials - Ghost town.aiff	1083	c8xm5
1749	1997	18	Ladies & Gentlemen You Are Floating In Space	1997	GB-ARK-97-00152	spiritualized_LadiesAndGentlemen...space.aiff	1084	rvp28
1749	1990	37	Any Way That You Want Me	1990	noisrc	spirirtualized_AnywayThatYouWantMe.aiff	1085	h43nv
1749	1998	22	Oh Happy Day	1998	GB-ARK-98-00061		1086	zcmq4
1750	1988	32	Road Pizza	1988	noisrc		1087	ghn8r
1752	1980	40	Where's Captain Kirk	1980	noisrc	Spizzenergi - Where's Captain Kirk.aiff	1088	jzqvh
1754	1983	39	Metal Dance	1983	noisrc	SPK-MetalDance.aiff	1089	fg54z
1755	1983	39	Metal Dance	1983	noisrc	SPK-MetalDance.aiff	1090	bj8cg
1760	1998	46	The Kids Are Solid Gold	1998	noisrc		1091	wfvrj
1762	2001	20	My Red Hot Car	2001	GB-BPW-01-00048	Sqpusher_RedHotCar.aiff	1092	9b4hf
1777	0	36	French Disco	1993	noisrc	stereolab_FrenchDisco.aiff	1093	dwczb
1777	2001	45	Captain Easychord	2001	noisrc	stereolab_CaptEasychord.aiff	1094	69rgw
1777	1999	46	The Free Design	1999	noisrc	stereolab_TheFreeDesign.aiff	1095	xdhj9
1777	1996	11	Cybele's Reverie	1996	noisrc	stereolab_CybelesReverie.aiff	1096	p6zfd
1777	1996	20	Fluorescences	1996	noisrc	stereolab_Fluorescences.aiff	1097	3xgb6
1777	1993	39	Jenny Ondioline	1993	noisrc	stereolab_JennyOndioline.aiff	1098	mpjwx
1777	1997	20	Fluorescences	1996	noisrc	stereolab_Fluorescences.aiff	1099	23f9p
1777	1994	9	Ping Pong	1994	noisrc	Stereolab-Ping Pong.aiff	1100	nmbd3
1777	1997	14	Simple Headphone Mind	1997	noisrc	stereolab_PopQuiz.aiff	1101	q2w6m
1777	1995	33	Pop Quiz	1995	noisrc	Stereolab-Ping Pong.aiff	1102	5n9x2
1777	1993	5	French Disco	1993	noisrc	stereolab_FrenchDisco.aiff	1103	8qdpn
1777	1996	50	Les Yper-Sound	1996	noisrc	stereolab_LesYper-YperSound.aiff	1104	v563q
1777	1997	26	Mismodular	1997	noisrc	stereolab_MissModular.aiff	1105	48xm5
1783	1982	29	Johnny Was	1979	GB-BNF-02-00348	Stiff Little Fingers - Johnny Was.aiff	1106	cvp28
1783	1982	31	Suspect Device	1978	GB-BNF-02-00356	Stiff Little Fingers - Suspect Device.aiff	1107	r43nv
1783	1982	16	Alternative Ulster	1978	GB-AYE-78-00145	Stiff Little Fingers - Alternative Ulster.aiff	1108	hcmq4
1783	1979	8	Suspect Device	1978	GB-BNF-02-00356	Stiff Little Fingers - Suspect Device.aiff	1109	zr25c
1783	1979	6	Alternative Ulster	1978	GB-AYE-78-00145	Stiff Little Fingers - Alternative Ulster.aiff	1110	gzqvh
1783	1981	16	Alternative Ulster	1978	GB-AYE-78-00145	Stiff Little Fingers - Alternative Ulster.aiff	1111	jg54z
1783	1981	24	Johnny Was	1979	GB-BNF-02-00348	Stiff Little Fingers - Johnny Was.aiff	1112	fj8cg
1783	1980	57	Tin Soldiers	1980	noisrc	Stiff Little Fingers - Tin Soldiers.aiff	1113	bfvrj
1783	1979	15	Johnny Was	1979	GB-BNF-02-00348	Stiff Little Fingers - Johnny Was.aiff	1114	wb4hf
1783	1980	9	Alternative Ulster	1978	GB-AYE-78-00145	Stiff Little Fingers - Alternative Ulster.aiff	1115	9wczb
1783	1981	32	Suspect Device	1978	GB-BNF-02-00356	Stiff Little Fingers - Suspect Device.aiff	1116	d9rgw
1783	1978	4	Suspect Device	1978	GB-BNF-02-00356	Stiff Little Fingers - Suspect Device.aiff	1117	6dhj9
1783	1978	11	Alternative Ulster	1978	GB-AYE-78-00145	Stiff Little Fingers - Alternative Ulster.aiff	1118	x6zfd
1783	1979	18	Wasted Life	1979	GB-BNF-02-00347	Stiff Little Fingers - Wasted Life.aiff	1119	pxgb6
1783	1980	27	Wasted Life	1979	GB-BNF-02-00347	Stiff Little Fingers - Wasted Life.aiff	1120	3pjwx
1783	1980	16	Johnny Was	1979	GB-BNF-02-00348	Stiff Little Fingers - Johnny Was.aiff	1121	m3f9p
1783	1980	24	Suspect Device	1978	GB-BNF-02-00356	Stiff Little Fingers - Suspect Device.aiff	1122	2mbd3
1787	1989	23	Fool's Gold	1989	GB-AHJ-94-00077	stoneroses_FoolsGold.aiff	1123	n2w6m
1787	1989	7	She Bangs The Drums	1989	GB-AHJ-95-00035	StoneRoses_SheBangsTheDrums.aiff	1124	qn9x2
1787	1989	6	I Am The Resurrection	1989	GB-AHJ-95-00041	Stone Roses - Im The Resurrection.aiff	1125	5qdpn
1787	1989	29	I Wanna Be Adored	1989	GB-AHJ-96-00039	StoneRoses_IWannaBeAdored.aiff	1126	8563q
1787	1989	17	Made Of Stone	1989	GB-AHJ-95-00032	StoneRoses_MadeOfStone.aiff	1127	v8xm5
1794	1978	40	London Lady	1978	GB-AJE-77-00092	The Stranglers - London Lady.aiff	1128	4vp28
1794	1979	45	No More Heroes	1978	GB-BBM-88-02006	The Stranglers - No More Heroes.aiff	1129	c43nv
1794	1982	56	Golden Brown	1982	GB-AYE-81-00053	The Stranglers - Golden Brown.aiff	1130	rcmq4
1794	1982	51	Strange Little Girl	1982	GB-BBM-88-02011	The Stranglers - Strange Little Girl.aiff	1131	hr25c
1794	1978	33	No More Heroes	1978	GB-BBM-88-02006	The Stranglers - No More Heroes.aiff	1132	zhn8r
1794	1980	58	No More Heroes	1978	GB-BBM-88-02006	The Stranglers - No More Heroes.aiff	1133	gg54z
1794	1978	32	Hanging Around	1978	GB-AJE-77-00097	The Stranglers - Hanging Around.aiff	1134	jj8cg
1795	1983	47	Trees & Flowers	1983	noisrc		1135	ffvrj
1800	2001	18	The Modern Age	2001	GB-CV2-00-00050	Strokes_ModernAge.aiff	1136	bb4hf
1800	2001	28	New York City Cops	2001	GB-CV2-01-00118	Strokes_NYCCops.aiff	1137	wwczb
1800	2001	7	Hard To Explain	2001	GB-CV2-01-00117	Strokes_Hard2explain.aiff	1138	99rgw
1800	2001	5	Last Night	2001	GB-CV2-00-00051	Strokes_LastNite.aiff	1139	ddhj9
1800	2001	46	Someday	2001	GB-CV2-01-00155	strokes_Someday.aiff	1140	66zfd
1803	1988	35	Charlton Heston	1988	GB-AYK-88-00057	Stump-Charlton Heston.aiff	1141	xxgb6
1809	1992	15	The Drowners	1992	noisrc	suede_TheDrowners.aiff	1142	ppjwx
1810	1992	48	Helpless	1992	noisrc	sugar_Helpless_92.aiff	1143	33f9p
1810	1992	16	Changes	1992	noisrc	sugar_Changes.aiff	1144	mmbd3
1810	1992	21	A Good Idea	1992	noisrc	sugar_AGoodIdea.aiff	1145	22w6m
1811	1988	20	Deus	1988	GB-AKY-88-00008	Sugarcubes-Deus.aiff	1146	nn9x2
1811	0	23	Birthday	1987	GB-AKY-88-00003	Sugarcubes-Birthday.aiff	1147	qqdpn
1811	1987	1	Birthday	1987	GB-AKY-88-00003	Sugarcubes-Birthday.aiff	1148	5563q
1815	1989	1	Can't Be Sure	1989	noisrc	sundays_CantBeSure.aiff	1149	88xm5
1815	1990	36	Here's Where The Story Ends	1990	GB-AYE-90-00154	sundays_HeresWhereTheStoryEnds.aiff	1150	vvp28
1815	0	47	Can't Be Sure	1989	noisrc	sundays_CantBeSure.aiff	1151	443nv
1817	2001	21	Rings Around The World	2001	GB-BBM-01-02107	SFAnimals_RingsAroundWorld.aiff	1152	ccmq4
1817	1999	17	Fire In My Heart	1999	GB-AAW-99-00056	SFAnimals_FireInHeart.aiff	1153	rr25c
1817	1999	27	Turning Tide	1999	GB-AAW-99-00048	SFAnimals_TurningTide.aiff	1154	hhn8r
1817	1999	24	Northern Lites	1999	GB-AAW-99-00049	Super Furry Animals - Northen Lites.aiff	1155	zzqvh
1817	2003	46	Slow Life	2003	GB-BBN-03-00115	superfurryanimals_Slow Life.aiff	1156	gjvrj
1817	1996	49	God Show Me Magic	1996	GB-AAW-96-00046	superfurry_GodShowMeMagic.aiff	1157	jf4hf
1817	1998	29	Ice Hockey Hair	1998	GB-AAW-98-00070	superfurryan_IceHockeyHair.aiff	1158	fbczb
1820	1994	5	Caught By The Fuzz	1994	GB-AYE-94-00169	Supergrass - Caught By The Fuzz.aiff	1159	bwrgw
1820	1995	13	Alright	1995	GB-AYE-95-00072	supergrass_Alright.aiff	1160	w9hj9
1830	1996	9	Why?	1996	noisrc		1161	9dzfd
1838	1997	23	Dandelion Milk Summer	1997	noisrc		1162	d6gb6
1847	1987	50	Talulah Gosh	1987	noisrc	Talulah Gosh - Talulah Gosh.aiff	1163	6xjwx
1854	1980	43	Treason	1980	GF-B08-81-00915	Teardrop Explodes - Treason.aiff	1164	xpf9p
1856	1982	5	Mad World	1982	GB-F08-82-00040	Tears for Fears - Mad World.aiff	1165	p3bd3
1858	1990	11	Everything Flows	1990	noisrc	TeenageFanclub_EverythingFlows.aiff	1166	3mw6m
1858	1991	6	The Concept	1991	GB-AAW-00-02040	teenagefanclub_TheConcept.aiff	1167	m29x2
1858	1990	43	God Knows It's True	1990	noisrc	teenagefanclub_GodKnowsItsTrue.aiff	1168	2ndpn
1858	1991	36	Like A Virgin	1991	GB-AAW-91-00401	teenagefanclub_LikeAVirgin.aiff	1169	nq63q
1858	1991	5	Star Sign	1991	noisrc	teenagefanclub_StarSign.aiff	1170	q5xm5
1859	1989	30	Perfect Needle	1989	noisrc		1171	58p28
1860	1998	4	The Claw	1998	noisrc		1172	8v3nv
1860	1998	47	Evil Heat	1998	noisrc		1173	v4mq4
1872	2004	12	Chwareon	2004	noisrc		1174	4c25c
1873	1991	44	Gorgeous Blue Flower In My Garden	1991	noisrc		1175	crn8r
1874	1994	26	One Summer Night	1994	noisrc	ThatDog_OneSummerNight.aiff	1176	rhqvh
1875	1986	29	It's A Good Thing	1986	GB-AFR-86-10019	ThatPetrolEmotion_ItsAGoodThing.aiff	1177	hz54z
1875	1985	70	Keen	1985	noisrc	ThatPetrolEmotion-Keen.aiff	1178	zg8cg
1875	1987	4	Big Decision	1987	GB-AKW-87-01051	ThatPetrlEmtion-Big Decision.aiff	1179	gf4hf
1875	1985	22	V2	1985	noisrc	That Petrol Emotion - VP.aiff	1180	jbczb
1882	1976	17	Strawberry Fields Forever	1976	noisrc	The Beatles - Strawberry Fields Forever.aiff	1181	fwrgw
1882	1976	14	Hey Jude	1976	GB-AYE-68-00011	The Beatles - Hey Jude.aiff	1182	b9hj9
1882	1976	9	A Day In The Life	1976	GB-AYE-67-00013	The Beatles - A Day In The Life.aiff	1183	wdzfd
1882	0	45	I Am The Walrus	0	GB-AYE-67-00024	beatles_IAmTheWalrus.aiff	1184	96gb6
1883	1985	34	100 Words (Session)	1985	noisrc		1185	dxjwx
1884	1983	43	Deep In The Woods	1983	GB-BNF-01-00028	The Birthday Party - Deep In The Woods.aiff	1186	6pf9p
1884	1983	46	Sonny's Burning	1983	GB-AFL-83-00001	The Birthday Party - Sonny's Burning.aiff	1187	x3bd3
1884	1981	19	Release The Bats	1981	GB-BNF-01-00019	Birthday Party - Release the Bats.aiff	1188	pmw6m
1884	1982	28	Release The Bats	1981	GB-BNF-01-00019	Birthday Party - Release the Bats.aiff	1189	329x2
1888	1987	44	22 Going On 23	1987	noisrc	ButtholeSurfers-22 Going on 23.aiff	1190	mndpn
1890	1982	10	White Man In Hammersmith Palais	1978	GB-BBN-78-02002	The Clash - ( White man) in Hammersmith Palais.aif	1191	2q63q
1890	1982	19	Complete Control	1977	GB-BBN-77-02002	The Clash - Complete Control.aiff	1192	n5xm5
1890	0	5	White Man In Hammersmith Palais	1978	GB-BBN-78-02002	The Clash - ( White man) in Hammersmith Palais.aif	1193	q8p28
1890	0	33	Complete Control	1977	GB-BBN-77-02002	The Clash - Complete Control.aiff	1194	5v3nv
1890	1982	40	Armagideon Time (live)	1980	noisrc	The Clash - Armageddon Time.aiff	1195	84mq4
1890	1977	9	Complete Control	1977	GB-BBN-77-02002	The Clash - Complete Control.aiff	1196	vc25c
1890	1982	6	Straight To Hell	1982	GB-BBN-99-02214	The Clash - Straight to Hell.aiff	1197	4rn8r
1890	1979	3	White Man In Hammersmith Palais	1978	GB-BBN-78-02002	The Clash - ( White man) in Hammersmith Palais.aif	1198	chqvh
1890	1979	5	Complete Control	1977	GB-BBN-77-02002	The Clash - Complete Control.aiff	1199	rz54z
1890	1980	46	Bank Robber	1980	GB-BBN-80-02001	The Clash - Bankrobber.aiff	1200	hg8cg
1890	1982	27	Know Your Rights	1982	GB-BBN-99-02212	The Clash - Know Your Rights.aiff	1201	zjvrj
1890	1982	26	Should I Stay Or Should I Go?	1982	GB-BBN-82-00005	The Clash - Should I Stay or Should I Go.aiff	1202	gbczb
1890	1979	26	White Riot	1978	GB-BBN-77-02009	The Clash - White Riot.aiff	1203	jwrgw
1890	1981	10	White Man In Hammersmith Palais	1978	GB-BBN-78-02002	The Clash - ( White man) in Hammersmith Palais.aif	1204	f9hj9
1890	1980	48	White Riot	1978	GB-BBN-77-02009	The Clash - White Riot.aiff	1205	bdzfd
1890	1978	2	Complete Control	1977	GB-BBN-77-02002	The Clash - Complete Control.aiff	1206	w6gb6
1890	1982	40	Rock The Casbah	1982	GB-BBN-82-00023	The Clash - Rock the Casbah.aiff	1207	9xjwx
1890	1979	49	Police & Thieves	1978	GB-BBN-99-02147	The Clash - Police & Thieves.aiff	1208	dpf9p
1890	1980	5	White Man In Hammersmith Palais	1978	GB-BBN-78-02002	The Clash - ( White man) in Hammersmith Palais.aif	1209	63bd3
1890	1980	15	Complete Control	1977	GB-BBN-77-02002	The Clash - Complete Control.aiff	1210	xmw6m
1890	1978	23	Police & Thieves	1978	GB-BBN-99-02147	The Clash - Police & Thieves.aiff	1211	p29x2
1890	1978	15	White Riot	1978	GB-BBN-77-02009	The Clash - White Riot.aiff	1212	3ndpn
1890	1980	39	Armagideon Time (live)	1980	noisrc	The Clash - Armageddon Time.aiff	1213	mq63q
1890	1981	18	Complete Control	1977	GB-BBN-77-02002	The Clash - Complete Control.aiff	1214	25xm5
1890	1978	7	White Man In Hammersmith Palais	1978	GB-BBN-78-02002	The Clash - White Riot.aiff	1215	n8p28
1894	1982	28	The Figurehead	1982	GB-ALB-00-80022	The Cure - The Figurehead.aiff	1216	qv3nv
1894	1985	67	Close To Me	1985	GB-ALB-85-00007	The Cure - Close to Me.aiff	1217	54mq4
1894	1981	8	A Forest	1980	GB-ALB-80-00007	The Cure - A Forest.aiff	1218	8c25c
1894	1979	43	10:15 Saturday Night	1979	GB-ALB-79-00001	The Cure -  10.15 Saturday Night.aiff	1219	vrn8r
1894	1980	18	A Forest	1980	GB-ALB-80-00007	The Cure - A Forest.aiff	1220	4hqvh
1894	1983	15	Lovecats	1983	GB-ALB-83-00001	The Cure - The Lovecats.aiff	1221	cz54z
1894	1982	33	A Strange Day	1982	GB-ALB-00-80023	The Cure - A Strange Day.aiff	1222	rg8cg
1894	1983	49	The Walk	1983	GB-ALB-83-00005	thecure_TheWalk.aiff	1223	hjvrj
1894	1985	27	In Between Days	1985	GB-ALB-85-00001	The Cure - In Between Days.aiff	1224	zf4hf
1894	1982	25	The Hanging Garden	1982	GB-ALB-84-00003	The Cure - The Hanging Garden.aiff	1225	gwrgw
1894	1982	5	A Forest	1980	GB-ALB-80-00007	The Cure - A Forest.aiff	1226	j9hj9
1895	0	39	New Rose	1978	GB-AFR-77-10017	The Damned - New Rose.aiff	1227	fdzfd
1895	1982	13	New Rose	1978	GB-AFR-77-10017	The Damned - New Rose.aiff	1228	b6gb6
1895	1979	10	New Rose	1978	GB-AFR-77-10017	The Damned - New Rose.aiff	1229	wxjwx
1895	1978	13	New Rose	1978	GB-AFR-77-10017	The Damned - New Rose.aiff	1230	9pf9p
1895	1981	12	New Rose	1978	GB-AFR-77-10017	The Doors - Riders On The Storm.aiff	1231	d3bd3
1895	1980	29	Love Song	1979	GB-AJE-92-00030	Damned - Love Song.aiff	1232	6mw6m
1895	1980	42	Smash It Up	1980	GB-AJE-92-00026	The Doors - Light My Fire.aiff	1233	x29x2
1895	1979	22	Love Song	1979	GB-AJE-92-00030	Damned - Love Song.aiff	1234	pndpn
1895	1980	8	New Rose	1978	GB-AFR-77-10017	The Damned - New Rose.aiff	1235	3q63q
1898	1977	6	Smokescreen	1977	noisrc		1236	m5xm5
1906	1989	48	Tom Verlaine	1989	noisrc	fall_WhyArePeopleGrudgeful.aiff	1237	28p28
1907	1990	46	Stepping Stone	1990	noisrc	farm_SteppingStone.aiff	1238	nv3nv
1907	1990	47	Groovy Train	1990	noisrc	thefarm_GroovyTrain.aiff	1239	q4mq4
1908	1982	21	Whatever Is He Like?	1982	noisrc		1240	5c25c
1908	1982	50	I Think I Need Help	1982	noisrc	FarmersBoys-IThinkINeedHelp.aiff	1241	8rn8r
1909	1990	33	Blues For Ceaucescu	1990	noisrc	fatimamansions_BluesForCeausescu.aiff	1242	vhqvh
1912	1996	18	10 Feet Tall	1996	GB-BNG-97-00148		1243	4z54z
1912	1996	48	The Face On The Bar Room Floor	1996	GB-BNG-97-00150	flamingstars_FaceOnBarRoomfloor96.aiff	1244	cg8cg
1912	1995	29	Kiss Tomorrow Goodbye	1995	GB-BNG-97-00157	flamingstars_KissTomorrowGoodbye.aiff	1245	rjvrj
1912	1999	8	Race For The Prize	1999	noisrc	flaminglips_RaceforPrize .aiff	1246	hf4hf
1912	1999	12	Waiting For A Superman	1999	noisrc	flaminglips_WaitinForASuperman.aiff	1247	zbczb
1915	1986	42	I Could Be In Heaven	1986	GB-BLY-05-00518	The Flatmates - I Could Be In Heaven.aiff	1248	g9hj9
1915	1988	42	Shimmer	1988	noisrc	The Flatmates - Shimmer.aiff	1249	jdzfd
1922	1984	42	Blue Canary	1984	noisrc	Frank Chickens - Blue Canary.aiff	1250	f6gb6
1937	1982	47	Conspiracy	1982	noisrc	The Higsons - Conspiracy.aiff	1251	bxjwx
1940	1985	10	Flag Day	1985	noisrc	The Housemartins -  Flag Day.aiff	1252	wpf9p
1943	1989	50	She Comes In The Fall	1989	noisrc	InspiralCarpets-She Comes In The Fall.aiff	1253	93bd3
1943	1989	35	So This Is How It Feels (Session)	1989	noisrc	InspiralCarpets-This Is How It Feels.aiff	1254	dmw6m
1943	1989	49	Directing Traffic	1989	noisrc	InspiralCarpets-Directing Traffic.aiff	1255	629x2
1943	1990	50	Beast Inside	1990	noisrc	InspiralCarpets_BeastInside.aiff	1256	xndpn
1943	1988	11	Keep The Circle Around	1988	noisrc	InspiralCarpets-Keep The Circle Around.aiff	1257	pq63q
1943	1989	9	Joe	1989	noisrc	Inspiral Carpets - Joe.aiff	1258	35xm5
1943	1989	21	Find Out Why	1989	noisrc	InspiralCarpets-Find Out Why.aiff	1259	m8p28
