artist_id	id	tx_date	record_date	producer	engineer1	engineer2	studio	url_key
1701	2905	1991-04-21	1991-03-26	Dale Griffin	Mike Engles	Simon Askew	Maida Vale 4	jrxm5
1702	2906	1991-09-22	1991-08-11	Dale Griffin	Miti Adhikari		Maida Vale 3	fhp28
1703	2907	1995-04-28	1995-03-28	Miti Adhikari	Chris Maclean		Maida Vale 4	bz3nv
1704	2908	2004-02-17	2004-01-15	George Thomas	Nick Scripps		Maida Vale 4	wgmq4
1705	2909	1992-08-14	1992-07-16	Dale Griffin	Nick Gomm	Julia Carney	Maida Vale 4	9j25c
1706	2910	1995-11-18	1995-11-07	James Birtwistle	Steve Bridges		Maida Vale 4	dfn8r
1707	2911	1992-02-08	1991-11-21	Dale Griffin	Nick Gomm	James Birtwistle	Maida Vale 4	6bqvh
1708	2912	1991-10-13	1991-09-08	Dale Griffin	Mike Engles	Robin Marks	Maida Vale 3	xw54z
1709	2913	1986-05-21	1976-04-20	Tony Wilson	Unknown		Unknown	p98cg
1710	2914	1978-04-26	1978-04-19	Malcolm Brown	Nick Gomm		Maida Vale 4	3dvrj
1711	2915	1995-01-06	1994-11-20	Mike Engles	Steve Bittlestone		Maida Vale 3	m64hf
1711	2916	1997-11-12	1997-10-14	Mike Robinson	James Birtwistle		Maida Vale 4	2xczb
1711	2917	2002-01-03	2001-12-10	Simon Askew	Nike Fountain		Maida Vale 4	nprgw
1712	2918	1994-09-24	1994-08-11	Ted De Bono	James Birtwistle		Maida Vale 4	q3hj9
1713	2919	1975-09-04	1975-08-28	Tony Wilson	Unknown		Maida Vale 4	5mzfd
1714	2920	1989-10-25	1989-10-01	Dale Griffin	Dave Dade		Maida Vale 3	82gb6
1715	2921	1989-01-30	1989-01-15	Dale Griffin	Mike Engles	Mark Farrar	Maida Vale 3	vnjwx
1716	2922	1983-08-18	1983-07-23	Dale Griffin	Mike Robinson		Maida Vale 4	4qf9p
1717	2923	NULL	NULL	Simon Askew	Jaimie Hart		Maida Vale 4	c5bd3
1718	2924	1990-01-11	1989-12-10	Dale Griffin	James Birtwistle		Maida Vale 3	r8w6m
1719	2925	1967-12-17	1967-12-05	Bernie Andrews	Dave Tate		Aeolian Hall, Studio 2	hv9x2
1719	2926	1969-06-15	1969-06-10	John Walters	Tony Wilson		Maida Vale 4	z4dpn
1719	2927	1969-11-29	1969-11-10	John Walters	Tony Wilson		Playhouse Theatre, Northumberland Avenue	grxm5
1719	2928	1970-05-16	1970-05-04	John Walters	Tony Wilson		Playhouse Theatre, Northumberland Avenue	jhp28
1719	2929	1971-01-02	1970-12-15	John Walters			Maida Vale 4	fz3nv
1719	2930	1971-03-21	1971-03-11	Unknown	Unknown		Paris Cinema, Lower Regent Street	bgmq4
1719	2931	1971-06-26	1971-06-01	John Walters	Bob Conduct		Maida Vale 4	wj25c
1719	2932	1971-11-24	1971-11-15	John Walters	Bob Conduct		Playhouse Theatre, Northumberland Avenue	9fn8r
1719	2933	1972-07-18	1972-07-11	Unknown	Unknown		Maida Vale 4	dbqvh
1719	2934	1973-11-20	1973-10-30	Tony Wilson	Bob Conduct		Langham 1	6w54z
1720	2935	2004-06-17	2004-06-17	Louise Kattenhorn	Andy Rogers		Sonar, Barcelona, Spain	x98cg
1721	2936	1995-06-02	1995-05-16	Mike Robinson	Jonathan Leong		Maida Vale 4	pdvrj
1721	2937	1995-08-25	1995-08-25				Reading Festival '95	364hf
1721	2938	1995-10-27	1995-10-27	Miti			Camden '95	mxczb
1721	2939	1996-05-26	1996-04-30	Paul Long	Andrew Lenton		Maida Vale 5	2prgw
1722	2940	2002-11-06	2002-11-06	Simon Askew	Jerry Smith		Maida Vale 4	n3hj9
1722	2941	2003-06-25	2003-05-12	Louise Kattenhorn	Kevin Rumble		Maida Vale 4	qmzfd
1722	2942	NULL	2004-02-25	George Thomas	Nick Scripps		Maida Vale 4	52gb6
1723	2943	1998-06-09	1998-05-05	Mike Robinson	Nick Fountain		Maida Vale 5	8njwx
1723	2944	NULL	1999-06-03	Andrew Rogers	Simon Askew		Queen Ellizabeth Hall, London	vqf9p
1723	2945	2000-03-29	2000-03-29	Andrew Rogers	Simon Askew		Union Chapel, London	45bd3
1723	2946	2000-09-20	2000-09-20	Sam Cunningham	Miti Adhikari		Maida Vale 4	c8w6m
1723	2947	2001-11-13	2001-09-30	Mike Engles	Guy Worth		Maida Vale 4	rv9x2
1723	2948	2002-10-17	2002-09-25	Simon Askew	Guy Worth		Maida Vale 4	h4dpn
1724	2949	1978-09-28	1978-09-19					zc63q
1725	2950	1970-07-11	1970-07-06	John Walters	Pete Ritzema		Playhouse Theatre, Northumberland Avenue	ghp28
1727	2951	1988-10-19	1988-10-11	Miti Adhikari	Miti Adhikari		Maida Vale 4	jz3nv
1727	2952	1989-03-20	1989-03-12	Dale Griffin	James Birtwistle	Fred Kay	Maida Vale 4	fgmq4
1727	2953	1993-01-22	1992-12-14	Mike Robinson	Mike Robinson/James		Brixton Academy	bj25c
1727	2954	1998-07-01	1998-07-01	Andrew Rogers	Simon Askew		Royal Festival Hall, London	wfn8r
1727	2955	NULL	2000-04-08	Andy Rogers			Camber Sands	9bqvh
1727	2956	1986-05-19	NULL	Unknown	Unknown		Private studio	dw54z
1729	2957	1994-03-25	NULL				Artist's own studio	698cg
1730	2958	1983-02-22	1983-02-19	Dale Griffin	Martin Colley		Maida Vale 4	xdvrj
1730	2959	1983-10-26	1983-10-15	Dale Griffin	Martin Colley		Maida Vale 4	p64hf
1731	2960	1982-10-07	1982-09-20	Tony Wilson	Dave Dade		Maida Vale 4	3xczb
1731	2961	1983-06-15	1983-06-11	Dale Griffin	Mike Robinson		Maida Vale 4	mprgw
1731	2962	NULL	NULL					23hj9
1732	2963	1995-06-03	1995-05-14	Mike Engles	Julia Carney		Maida Vale 3	nmzfd
1732	2964	1996-11-03	1996-10-13	Alison Howe	Mike Engles		Maida Vale 4	q2gb6
1733	2965	1981-11-16	1981-11-09	Tony Wilson	Anthony Pugh		Maida Vale 4	5njwx
1734	2966	1989-06-07	1989-05-14	Dale Griffin	Mike Walter		The Hippodrome, Golders Green, London	8qf9p
1735	2967	1997-02-26	1997-02-08	Tony Worthington			Man 3	v5bd3
1736	2968	1995-07-07	NULL				Artist's own studio	48w6m
1737	2969	1986-02-24	1986-02-16	Dale Griffin	Mike Engles	Fred Kay	Maida Vale 5	cv9x2
1737	2970	1987-01-06	1986-12-07	Dale Griffin	Mike Engles		Unknown	r4dpn
1738	2971	1997-04-03	NULL				Artist's own studio	hc63q
1739	2972	1972-01-25	1972-01-18	Unknown	Unknown		Maida Vale 4	zrxm5
1740	2973	1982-06-10	1982-05-21	John Owen Williams	Martin Colley		Maida Vale 4	gz3nv
1742	2974	1973-02-13	1973-02-06	Unknown	Bob Conduct		Langham 1	jgmq4
1743	2975	1995-02-04	1995-01-08	Mike Engles	Nick King		Maida Vale 3	fj25c
1743	2976	1995-08-26	1995-08-26				Reading Festival '95	bfn8r
1743	2977	NULL	1998-12-13	Mike Engles	Nick Fountain		Maida Vale 3	wbqvh
1743	2978	NULL	2001-04-29	Mike Engles			Maida Vale 4	9w54z
1744	2979	1982-11-29	1982-11-22	Tony Wilson	Martin Colley		Unknown	d98cg
1746	2980	1979-05-29	1979-05-23	John Sparrow	Nick Gomm		Maida Vale 4	6dvrj
1746	2981	1979-10-22	1979-10-15	Tony Wilson	Dave Dade		Maida Vale 4	x64hf
1746	2982	1980-12-01	1980-10-29	Bob Sargeant	Nick Gomm		Maida Vale 4	pxczb
1746	2983	1983-09-12	1983-08-22	Tony Wilson	Martin Colley		Maida Vale 4	3prgw
1747	2984	2000-02-15	2000-02-15					m3hj9
1748	2985	1994-11-05	1994-10-03	Mike Robinson	Lisa Softley		Maida Vale 4	2mzfd
1749	2986	1992-03-14	1992-01-07	Mike Robinson	Mike Robinson	James Birtwistle	Maida Vale 5	n2gb6
1749	2987	1995-03-18	1995-01-31	Mike Robinson	Nick Scrips		Maida Vale 4	qnjwx
1749	2988	1998-07-01	1998-07-01	Andrew Rogers	Simon Askew		Royal Festival Hall, London	5qf9p
1751	2989	1991-11-16	1991-09-15	Dale Griffin	Mike Engles	Ralph Jordan	Maida Vale 3	85bd3
1752	2990	1979-03-21	1979-03-12	Trevor Dann	Mike Robinson		Maida Vale 4	v8w6m
1752	2991	1979-11-27	1979-11-13	John Sparrow	Mike Robinson		Maida Vale 4	4v9x2
1753	2992	1978-08-07	1978-08-01	Bob Sargeant	Mike Robinson	Martyn Parker	Maida Vale 4	c4dpn
1754	2993	1983-08-31	1983-08-20	Dale Griffin	Ted De Bono		Maida Vale 4	rc63q
1756	2994	1992-03-27	1992-02-16	Dale Griffin	Mike Engles	Janes Ross	Maida Vale 3	hrxm5
1756	2995	1995-01-20	1994-12-04	Mike Engles	George Thomas		Maida Vale 3	zhp28
1757	2996	1978-10-18	1978-09-26	Malcolm Brown	Ted De Bono		Maida Vale 6	ggmq4
1758	2997	1980-11-24	1980-10-28	Dale Griffin	Mike Robinson	Harry Parker	Maida Vale 4	jj25c
1759	2998	1968-03-17	1968-02-21	Bernie Andrews	Pete Ritzema		Maida Vale 4	ffn8r
1759	2999	1968-10-06	1968-09-30	Bernie Andrews	Unknown		201 Piccadilly, Studio 1	bbqvh
1760	3000	1998-06-10	1998-05-31	Mike Engles	Simon Askew		Maida Vale 4	ww54z
1760	3001	NULL	1999-08-22	Mike Engles			Maida Vale 3	998cg
1760	3002	NULL	2001-01-17	Mike Engles			Maida Vale 4	ddvrj
1761	3003	1998-03-11	1998-02-08	Mike Engles	Lisa Softley		Maida Vale 4	664hf
1761	3004	NULL	2000-05-24	Kevin Rumble			Maida Vale 4	xxczb
1763	3005	1977-08-29	1977-08-17	Malcolm Brown	Nick Gomm		Maida Vale 4	pprgw
1763	3006	1978-05-15	1978-05-03	Jeff Griffin	Nick Gomm		Maida Vale 4	33hj9
1764	3007	1993-08-20	1993-07-18	James Birtwhistle	George Thomas		Maida Vale 3	mmzfd
1765	3008	1971-10-20	1971-09-21	John Walters	Bob Conduct		Maida Vale 4	22gb6
1765	3009	1972-04-04	1972-03-20	John Walters	Bob Conduct		Playhouse Theatre, Northumberland Avenue	nnjwx
1765	3010	1972-10-12	1972-10-09	Bernie Andrews	Unknown		Langham 1	qqf9p
1765	3011	1973-01-25	1973-01-15	Bernie Andrews	Unknown		Langham 1	55bd3
1765	3012	1973-11-22	1973-11-19	Bernie Andrews	Unknown		Langham 1	88w6m
1765	3013	1975-01-30	1975-01-22	Jeff Griffin	Unknown		Maida Vale 4	vv9x2
1765	3014	1976-03-02	1976-02-19	Tony Wilson	Unknown		Maida Vale 4	44dpn
1766	3015	1972-02-18	1972-01-24	John Muir	Unknown		Studio T1, Transcription Service, Kensington House	cc63q
1767	3016	2002-12-11	2002-12-11	Miti Adhikari			Maida Vale 4	rrxm5
1768	3017	1974-08-01	1974-07-18	Unknown	Bill Aitken		Langham 1	hhp28
1768	3018	1975-01-16	1975-01-09	Unknown	Unknown		Maida Vale 4	zz3nv
1768	3019	1975-08-11	1975-07-29	Tony Wilson	Bill Aitken		Maida Vale 4	gjn8r
1769	3020	1986-01-22	1986-01-14	Phil Ross	Mike Robinson		Maida Vale 5	jfqvh
1769	3021	1986-05-26	1986-05-13	Dale Griffin	Mike Robinson		Maida Vale 4	fb54z
1769	3022	1987-02-17	1987-02-03	Dale Griffin	Mike Robinson	Phil Stannard	Unknown	bw8cg
1769	3023	1988-01-27	1988-01-17	Dale Griffin	Mike Engles	Fred Kay	Unknown	w9vrj
1770	3024	1972-03-03	1972-02-07	Pete Dauncey	Adrian Revill		Studio T1, Transcription Service, Kensington House	9d4hf
1770	3025	1972-12-07	1972-11-20	Bernie Andrews	Unknown		Langham 1	d6czb
1770	3026	1973-01-16	1973-01-08	John Walters	Unknown		Studio T1, Transcription Service, Kensington House	6xrgw
1771	3027	1972-02-29	1972-02-14	John Walters	Unknown		Playhouse Theatre, Northumberland Avenue	xphj9
1771	3028	1972-12-05	1972-11-21	Unknown	Bob Conduct		Langham 1	p3zfd
1771	3029	1973-01-11	1973-01-01	Bernie Andrews	Unknown		Langham 1	3mgb6
1771	3030	1975-04-10	1975-04-03	Tony Wilson	Bill Aitken		Maida Vale 4	m2jwx
1771	3031	NULL	NULL					2nf9p
1772	3032	1977-09-29	1977-08-31	Malcolm Brown	Nick Gomm		Maida Vale 4	nqbd3
1772	3033	1978-04-27	1978-04-04	Malcolm Brown	Mike Robinson		Maida Vale 4	q5w6m
1772	3034	1979-08-13	1979-07-16	Tony Wilson	Bill Aitken		Maida Vale 4	589x2
1772	3035	1980-05-07	1980-04-09	John Etchells	Nick Gomm		Maida Vale 4	8vdpn
1772	3036	1982-01-06	1981-12-05	Dale Griffin	Mike Robinson		Maida Vale 4	v463q
1773	3037	1970-06-27	1970-06-23	John Walters	Unknown		Maida Vale 4	4cxm5
1773	3038	1972-02-08	1972-01-31	John Walters	Unknown		Playhouse Theatre, Northumberland Avenue	crp28
1773	3039	1972-03-10	1972-02-21	Pete Dauncey	Adrian Revill		Studio T1, Transcription Service, Kensington House	rh3nv
1773	3040	1972-07-28	1972-07-04	John Muir	John White	Nick Gomm	Studio T1, Transcription Service, Kensington House	hzmq4
1773	3041	1972-10-24	1972-10-02	John Walters/Pete Dauncey	Adrian Revill		Studio T1, Transcription Service, Kensington House	zg25c
1773	3042	1973-02-06	1973-01-16	John Walters	Bob Conduct		Langham 1	gfqvh
1773	3043	1973-02-22	1973-02-12	Bernie Andrews	Unknown		Langham 1	jb54z
1773	3044	1974-02-26	1974-02-19	Tony Wilson	Unknown		Langham 1	fw8cg
1774	3045	1988-03-14	1988-03-06	Dale Griffin			Maida Vale 4	b9vrj
1774	3046	1991-07-20	1991-06-06	Dale Griffin	Nick Gomm	Chris Maclean	Maida Vale 5	wd4hf
1775	3047	2001-04-12	2001-04-12	Sam Cunningham	Miti Adhikari		ULU, London	96czb
1775	3048	2003-10-28	2003-10-28	Sam / Andy	Mike Walter		Old Market	dxrgw
1775	3049	NULL	NULL				Reading Festival	6phj9
1776	3050	1990-10-21	1990-10-09	James Birtwistle	James Birtwistle	Unknown	Maida Vale 5	x3zfd
1777	3051	1991-09-08	1991-07-30	Mike Robinson	Mike Robinson		Maida Vale 5	pmgb6
1777	3052	1992-07-11	1992-06-28	Mike Engles	Mike Engles	Fred Kay	Maida Vale 3	32jwx
1777	3053	1993-10-30	1993-09-28	Mike Robinson	Simon Askew		Maida Vale 4	mnf9p
1777	3054	1996-02-24	1996-02-15	Mike Robinson	Ralph Jordan		Maida Vale 4	2qbd3
1777	3055	1997-09-24	1997-09-24	Simon Askew	George Thomas		Maida Vale 4	n5w6m
1777	3056	NULL	1999-06-03	Andrew Rogers	Simon Askew		Queen Ellizabeth Hall, London	q89x2
1777	3057	NULL	2000-04-07	Sam Cunningham			Camber Sands	5vdpn
1777	3058	2001-09-19	2001-08-16	Simon Askew	George Thomas		Maida Vale 3	8463q
1778	3059	1997-10-01	1997-10-01	Simon Askew			ICA, London	vcxm5
1779	3060	1979-05-23	1979-05-16	John Sparrow	Nick Gomm		Maida Vale 4	4rp28
1780	3061	1976-07-30	1976-07-20	Jeff Griffin	Mike Robinson		Maida Vale 4	ch3nv
1780	3062	1977-03-03	1977-02-21	Tony Wilson	Dave Dade		Maida Vale 4	rzmq4
1780	3063	1977-07-04	1977-06-27	Tony Wilson	Dave Dade		Maida Vale 4	hg25c
1781	3064	1973-07-17	NULL	Unknown	Unknown		Private studio	zjn8r
1782	3065	NULL	2004-07-01	Jerry Smith	Mike Engles		Maida Vale 4	gb54z
1783	3066	1978-09-18	1978-09-12	Malcolm Brown	Mike Robinson		Maida Vale 4	jw8cg
1783	3067	1979-09-17	1979-09-03	Bob Sargeant	Dave Dade		Maida Vale 4	f9vrj
1783	3068	1980-02-25	1980-02-12	John Etchells	Mike Robinson		Maida Vale 4	bd4hf
1783	3069	1978-04-13	NULL	Stephen Nelson	Stephen Nelson		Studio 1, Downtown Radio, Northern Ireland	w6czb
1784	3070	1981-08-27	1981-08-22	Dale Griffin	Mike Robinson		Maida Vale 4	9xrgw
1785	3071	1978-10-17	1978-10-02	Bob Sargeant	Dave Dade		Maida Vale 4	dphj9
1786	3072	1974-03-14	1974-03-07	John Walters	Bill Aitken		Langham 1	63zfd
1788	3073	1969-12-06	1969-11-24	John Walters	Unknown		Playhouse Theatre, Northumberland Avenue	xmgb6
1788	3074	1970-05-30	1970-05-19	John Walters	Unknown		Maida Vale 4	p2jwx
1788	3075	1972-04-28	1972-04-11	John Muir	Nick Gomm		Studio T1, Transcription Service, Kensington House	3nf9p
1789	3076	1971-10-27	1971-10-26	Tony Wilson	Bob Conduct		Maida Vale 4	mqbd3
1790	3077	1997-08-26	1997-08-05	Mike Robinson	Lisa Softley		Maida Vale 4	25w6m
1790	3078	1998-06-24	1998-05-19	Mike Robinson	George Thomas		Maida Vale 4	n89x2
1791	3079	1990-04-03	1990-03-06	Dale Griffin	Mike Robinson		Maida Vale 5	qvdpn
1792	3080	1989-11-29	1989-11-12	Dale Griffin	Martin Colley		Unknown	5463q
1793	3081	1992-07-17	1992-06-30	Mike Robinson	Mike Robinson	Chris Maclean	Maida Vale 4	8cxm5
1793	3082	1993-02-19	1993-01-05	Mike Robinson	Adam Askew		Maida Vale 4	vrp28
1794	3083	1977-03-07	1977-03-01	Jeff Griffin	Mike Robinson		Maida Vale 6	4h3nv
1794	3084	1977-09-13	1977-08-30	Tony Wilson	Mike Robinson		Maida Vale 4	czmq4
1795	3085	1982-10-05	1982-10-04	Tony Wilson	Dave Dade		Maida Vale 4	rg25c
1795	3086	1985-04-15	1985-02-05	Mark Radcliffe	Unknown		Maida Vale 5	hjn8r
1796	3087	NULL	1976-06-08					zfqvh
1796	3088	1977-04-11	1977-03-14					gw8cg
1797	3089	1975-12-12	1975-11-25	Tony Wilson	Bill Aitken		Maida Vale 4	j9vrj
1797	3090	1976-05-24	1976-04-29	Tony Wilson	Bill Aitken		Maida Vale 4	fd4hf
1797	3091	1976-10-18	1976-09-30	Tony Wilson	Unknown		Maida Vale 4	b6czb
1798	3092	1991-07-27	1991-06-16	Dale Griffin	Mike Engles	Alison Chorley	Maida Vale 3	wxrgw
1799	3093	1995-09-15	1995-09-05	Dave Dade	Ralph Jordan		Maida Vale 4	9phj9
1800	3094	2001-06-27	2001-06-08	Miti Adhikari	George Thomas		Maida Vale 4	d3zfd
1802	3095	1978-01-24	1978-01-17	Malcolm Brown	Mike Robinson		Maida Vale 4	6mgb6
1803	3096	1986-02-05	1986-01-26	Dale Griffin	Mike Engles		Maida Vale 5	x2jwx
1803	3097	1986-07-07	1986-06-24	Dale Griffin	Ted De Bono	Martin Colley	Maida Vale 4	pnf9p
1803	3098	1987-01-28	1987-01-13	Dale Griffin	Mark Farrar	Mike Robinson	Unknown	3qbd3
1803	3099	1988-09-13	1988-08-14	Dale Griffin	Unknown		The Hippodrome, Golders Green, London	m5w6m
1804	3100	1993-04-23	1993-03-23	Simon Askew	Simon Askew		Maida Vale 4	289x2
1804	3101	1994-03-12	1994-03-01	Mike Robinson	Julia Carney		Maida Vale 4	nvdpn
1805	3102	1991-11-09	1991-10-15	Mike Robinson	Mike Robinson		Maida Vale 4	q463q
1806	3103	1977-12-02	1977-11-22	Tony Wilson	Mike Robinson		Maida Vale 4	5cxm5
1807	3104	1997-05-27	1997-05-11	Mike Engles	Nick Fountain		Maida Vale 4	8rp28
1807	3105	NULL	2000-04-12	Simon Askew	Nick Fountain		Maida Vale 4	vh3nv
1808	3106	1983-11-24	1983-11-16	John Porter	Nick Gomm		Maida Vale 4	4zmq4
1808	3107	1984-11-21	1984-09-11	Mark Radcliffe	Ted De Bono		Maida Vale 5	cg25c
1811	3108	1987-12-09	NULL	Ray Shulman	Unknown		Berry St Studios, London	rjn8r
1812	3109	1998-07-08	1998-07-04	Sam Cunningham	Miti Adhikari		Royal Festival Hall, London	hfqvh
1813	3110	1992-03-08	1992-03-05	Dale Griffin	Nick Gomm	Barry Jordan	Maida Vale 4	zb54z
1814	3111	1991-07-28	1991-06-09	Dale Griffin	Mike Engles	Paul Allen	Maida Vale 3	g9vrj
1815	3112	1989-03-06	1989-02-28	Dale Griffin	Mike Robinson		Maida Vale 3	jd4hf
1817	3113	1998-04-22	1998-03-24	Mike Robinson	James Birtwistle		Maida Vale 4	f6czb
1817	3114	NULL	2000-01-11	Simon Askew	Nick Fountain		Maida Vale 4	bxrgw
1817	3115	2000-04-24	2000-04-24	Sam Cunningham	Simon Askew		Scala	wphj9
1817	3116	2001-07-12	2001-07-12	George Thomas			Peel Acres	93zfd
1817	3117	NULL	2003-06-28	John Pearson	Simon Askew		Glastonbury Festival, Other Stage	dmgb6
1818	3118	1975-09-01	1975-08-19	Tony Wilson	Unknown		Maida Vale 4	62jwx
1818	3119	1976-06-14	1976-05-20	Tony Wilson	Unknown		Maida Vale 4	xnf9p
1818	3120	1977-03-17	1977-03-08	Jeff Griffin	Mike Robinson		Maida Vale 4	pqbd3
1819	3121	1992-05-30	1992-04-14	James Birtwistle	James Birtwistle	Paul Allen	Maida Vale 4	35w6m
1819	3122	1993-02-27	1993-02-02	Mike Robinson	Ted De Bono		Maida Vale 4	m89x2
1820	3123	1995-02-04	1995-01-10	Mike Robinson	Nick Fountain		Maida Vale 4	2vdpn
1820	3124	1995-06-23	1995-06-23					n463q
1820	3125	1999-09-14	1999-07-23	Sam Cunningham	Miti		Peel Acres	qcxm5
1821	3126	NULL	2004-08-12	Jerry Smith	Jamie Hart		Maida Vale 4	5rp28
1822	3127	1973-04-03	1973-03-20	John Walters	Bob Conduct		Unknown	8h3nv
1823	3128	1972-09-12	1972-08-22	Unknown	Bob Conduct		Maida Vale 4	vzmq4
1823	3129	1972-11-23	1972-11-20	Bernie Andrews	Unknown		Langham 1	4g25c
1823	3130	1973-07-05	1973-06-25	Bernie Andrews	Unknown		Langham 1	cjn8r
1823	3131	1974-06-06	1974-05-23	Tony Wilson	Unknown		Langham 1	rfqvh
1824	3132	1995-11-24	1995-10-01	Adam Askew	Rupert Flindt		Maida Vale 3	hb54z
1825	3133	NULL	2001-10-30				Medicine Bar	zw8cg
1825	3134	NULL	NULL					gd4hf
1826	3135	1991-06-23	1991-05-28	Mike Robinson	Mike Robinson	Lisa Softley	Maida Vale 5	j6czb
1827	3136	NULL	1983-09-24					fxrgw
1828	3137	NULL	1972-08-07					bphj9
1828	3138	NULL	1974-01-08					w3zfd
1828	3139	NULL	1974-07-30					9mgb6
1828	3140	NULL	1975-01-16					d2jwx
1829	3141	NULL	1973-02-13					6nf9p
1829	3142	NULL	1974-03-25					xqbd3
1829	3143	NULL	1974-09-23					p5w6m
1831	3144	1992-06-06	1992-04-28	Mike Robinson	Mike Robinson		Maida Vale 4	389x2
1832	3145	NULL	1978-10-16					mvdpn
1832	3146	NULL	1979-05-15					2463q
1832	3147	NULL	1980-03-18					ncxm5
1833	3148	1990-09-03	1990-07-31	Mike Robinson	Mike Robinson		Maida Vale 5	qrp28
1834	3149	NULL	1982-06-02					5h3nv
1835	3150	1994-02-26	1994-01-23	Mike Engles	Fred Kay		Maida Vale 3	8zmq4
1836	3151	1970-03-14	1970-02-24	John Walters	Tony Wilson		Maida Vale 4	vg25c
1837	3152	NULL	1984-09-15					4jn8r
1839	3153	NULL	1981-10-31					cfqvh
1840	3154	2003-10-08	2003-10-08	Andy Rogers	Nick Fountain		Maida Vale 4	rb54z
1841	3155	1969-11-22	1969-11-17	John Walters	Tony Wilson		Playhouse Theatre, Northumberland Avenue	hw8cg
1841	3156	1970-11-07	1970-10-26	John Walters	Unknown		Maida Vale 4	z9vrj
1842	3157	1988-01-25	1988-01-05	Dale Griffin	Mike Robinson	Fred Kay	Unknown	g6czb
1843	3158	1981-01-12	1981-01-05	Tony Wilson	Anthony Pugh		Langham 1	jxrgw
1844	3159	1990-01-02	1989-12-05	Dale Griffin	Mike Robinson		Maida Vale 5	fphj9
1844	3160	1990-07-05	1990-06-19	Mike Robinson	Mike Robinson		Maida Vale 3	b3zfd
1845	3161	NULL	1976-02-24					wmgb6
1846	3162	NULL	1981-09-07					92jwx
1847	3163	NULL	1987-12-29					dnf9p
1848	3164	1974-07-11	NULL				Private studio	6qbd3
1849	3165	NULL	1978-08-02					x5w6m
1850	3166	1991-07-07	1991-05-16	Dale Griffin	R.Debono/D.Mcarth		Maida Vale 5	p89x2
1851	3167	NULL	1998-12-01	Ted De Bono	Ralph Jordan		Maida Vale 4	3vdpn
1851	3168	2003-03-26	2003-03-26	Louise Kattenhorn	Miti		Maida Vale 4	m463q
1852	3169	1970-04-12	1970-04-02	Unknown	Unknown		Off-Air Recording, Paris Cinema, Lower Regent Stre	2cxm5
1853	3170	NULL	1980-03-25					nrp28
1854	3171	NULL	1979-10-02					qh3nv
1854	3172	NULL	1980-04-16					5zmq4
1854	3173	NULL	1981-11-16					8g25c
1855	3174	NULL	1980-03-12					vjn8r
1855	3175	NULL	NULL					4fqvh
1856	3176	NULL	1982-08-14					cb54z
1857	3177	1998-05-07	1998-03-15	Mike Engles	Kevin Rumble		Maida Vale 4	rw8cg
1858	3178	1990-09-30	1990-08-28	Mike Wlater	Mike Walter		Maida Vale 4	h9vrj
1859	3179	1989-06-13	1989-05-16	Dale Griffin	Mike Robinson		Maida Vale 3	zd4hf
1859	3180	1991-09-15	1991-08-06	Mike Robinson	Mike Robinson		Maida Vale 5	gxrgw
1860	3181	1998-06-11	1998-05-09	Mike Engles	Ralph Jordan		Maida Vale 4	jphj9
1860	3182	NULL	2000-05-10	Simon Askew			Maida Vale 4	f3zfd
1861	3183	1967-12-10	1967-11-21	Bev Phillips	Pete Ritzema		Aeolian Hall, Studio 2	bmgb6
1861	3184	1968-04-07	1968-03-13	Bernie Andrews	Pete Ritzema		Maida Vale 4	w2jwx
1861	3185	1968-08-18	1968-08-14	Bernie Andrews	Allen Harris	Bob Conduct	Playhouse Theatre, Northumberland Avenue	9nf9p
1861	3186	1972-11-23	NULL				Off-air recording	dqbd3
1862	3187	NULL	1986-09-16					65w6m
1863	3188	NULL	1987-08-02					x89x2
1864	3189	1990-06-04	1990-04-20				Artist's own studio	pvdpn
1865	3190	1992-02-09	1991-12-22	Dale Griffin	M.Engles/S.Bridge		Maida Vale 3	3463q
1866	3191	2002-12-03	2002-11-07	Miti Adhikari	Guy Worth		Maida Vale 4	mcxm5
1867	3192	NULL	1985-03-24					2rp28
1867	3193	NULL	1985-09-24					nh3nv
1868	3194	1992-02-02	1991-12-15	Dale Griffin	James Birtwhistle		Maida Vale 3	qzmq4
1868	3195	1993-06-05	1993-05-06	Ted De Bono	Ed/James Birtw		Maida Vale 4	5g25c
1868	3196	1996-06-16	1996-05-12	Mike Engles	Mike Engles		Maida Vale 3	8jn8r
1868	3197	NULL	1999-03-30					vfqvh
1869	3198	1969-03-02	1969-02-11	Bernie Andrews	Allen Harris		Playhouse Theatre, Northumberland Avenue	4b54z
1870	3199	NULL	1983-08-15					cw8cg
1870	3200	1985-02-04	NULL				Artist's own studio	r9vrj
1871	3201	NULL	1982-12-18					hd4hf
1873	3202	1991-04-27	1991-03-24	Dale Griffin	Mike Engles	Paul Allen	Maida Vale 3	z6czb
1873	3203	1992-01-11	1991-11-24	Dale Griffin	Mike Engles	Ro Khan	Maida Vale 3	gphj9
1873	3204	1992-07-24	1992-07-05	Simon Askew	Simon Askew	Nick Fountain	Maida Vale 4	j3zfd
1873	3205	1993-04-10	1993-03-16	James Birtwistle	Jb/Paul Allen		Maida Vale 4	fmgb6
1873	3206	1994-03-05	1994-01-27	Nick Gomm	Rupert Flindt		Maida Vale 4	b2jwx
1874	3207	1993-01-15	1993-12-09	Nick Gomm	S Lockbury		Maida Vale 4	wnf9p
